Parent_SKU,Item_SKU,Item_Name,Brand,Item_Description,Category,Main_Image_URL,MSRP,Status,Color,Color_Hex_Value,Size,Country_Of_Origin,SourceUrl
wwg-twe-nnt-womens-reversible-belt-black-brown-catkul,wwg-twe-nnt-womens-reversible-belt-black-brown-catkul,NNT Women's Reversible Belt - Black Brown,NNT,"PRODUCT DESCRIPTION Switch up your look with with the Leather Prong Reversible Belt, a versatile accessory that seamlessly blends fashion with function. This belt offers a unique twist, quite literally, with its 180-degree twist buckle design. The matte-black hardware adds a touch of sophistication to your wardrobe. Crafted from genuine leather, this belt is a testament to quality and durability, ensuring it'll be a long-lasting addition to your collection. PRODUCT FEATURES Reversible styling Smooth matte finish Black metal buckle with clasp detail to allow for 'cut to size' customisation 180 degree-twist buckle design Six size adjustments Genuine leather FABRIC & CARE Materials: Leather Care Instructions: Use a soft cloth to wipe down with a water and soap mix. Wipe down leather only and avoid the buckle.",Belt,https://cdn.shopify.com/s/files/1/0571/5447/0066/files/catkul_bbn_m.jpg?v=1708655722,39.00,Active,,,,,https://www.totallyworkwear.com.au/products/nnt-womens-reversible-belt-black-brown-catkul
wwg-twe-nnt-womens-next-gen-antibacterial-active-krester-jogger-scrub-pants-black-catq48,wwg-twe-nnt-womens-next-gen-antibacterial-active-krester-jogger-scrub-pants-black-catq48,NNT Women's Next-Gen Antibacterial Active Kretser Jogger Scrub Pants - Black,NNT,"NNT's Kretser Jogger Scrub Pant will change the way you think about workwear. The unisex slim-fit design is cut from a soft stretch cotton blend for a sports-inspired look and feel. The tapered leg with its ankle length cuff creates a modern, streamlined silhouette and there's plenty of pockets to store your essentials. You'll appreciate the comfortable stretch-rib waistband with an internal drawcord to create a perfectly tailored fit. Slim fit Pull on jogger style pant Tapered leg Designed to sit well with sneakers Stretch rib waistband with elastic and internal draw cord Slant pockets at hip Patch pocket on right leg with grosgrain tape partitions Zip pocket on left leg Patch pocket on rear Green ID loop at right waist Stretch rib cuffs Fabric finished with Polygiene technology - an antibacterial treatment designed for the healthcare sector to keeps clothes fresh for longer All woven labels are made with recycled polyester from post-consumer waste materials, including recycled PET bottles",Pant,https://cdn.shopify.com/s/files/1/0571/5447/0066/files/catq48_bla_m.jpg?v=1693283817,49.00,Active,,,,,https://www.totallyworkwear.com.au/products/nnt-womens-next-gen-antibacterial-active-krester-jogger-scrub-pants-black-catq48
wwg-twe-hard-yakka-womens-raptor-short-shorts-desert-y08497,wwg-twe-hard-yakka-womens-raptor-short-shorts-desert-y08497,Hard Yakka Women's Raptor Short Shorts - Desert,Hard Yakka,These Slim fit Raptor short shorts are versatile and can be worn both on and off of the worksite. They are designed to be very durable made with a robust Ripstop fabric with added CTE3 panels for reinforcement on all the stress zones to protect against tear and abrasion. The Polyester content in the fabric is made from REPREVE yarn technology. REPREVE uses recycled water bottles reducing the number of bottles that end up in landfill. Features: Durable Cotton rich ripstop fabric with sustainable REPREVE yarn technology Active fit waistband Reinforced CTE3 panels for abrasion and tear resistance Two Front Slanted side pockets Two back Patch pockets Crotch Gusset for flexibility and ease of movement Beltloop extension which forms a keyleep on wearer's RHS Triple needle stitching on all high stress areas for seam strength Reflective logo prints,Short,https://cdn.shopify.com/s/files/1/0571/5447/0066/files/0027_Y08497Desert.png?v=1688693972,59.00,Active,,,,,https://www.totallyworkwear.com.au/products/hard-yakka-womens-raptor-short-shorts-desert-y08497
wwg-twe-kinggee-mens-urban-coolmax-cuff-pant-classic-k13013,wwg-twe-kinggee-mens-urban-coolmax-cuff-pant-classic-k13013,KingGee Men's Urban Coolmax Cuff Pants - Classic,King Gee,"Coolmax All Seasons comfort technology Stretch denim with internal comfort stretch waistband Two front pockets, two back patch pockets Two utility pockets RHS Crotch gusset for improved movement Slim fit pantMaterials 71% Cotton 28% Coolmax 1% Lycra 11.5oz",Pant,https://cdn.shopify.com/s/files/1/0571/5447/0066/files/0331_K13013Classic.png?v=1687416246,99.00,Active,,,,,https://www.totallyworkwear.com.au/products/kinggee-mens-urban-coolmax-cuff-pant-classic-k13013
wwg-twe-chef-works-unisex-hartford-chef-coat-black-bclz008,wwg-twe-chef-works-unisex-hartford-chef-coat-black-bclz008,Chef Works Unisex Hartford Chef Coat - Black,Totally Workwear,"Hartford is your day-in-and-day-out hero. It feels executive, even if the price point doesn't.The Hartford Chef Jacket is the ultimate blend of modern style and kitchen-ready functionality. Crafted from a durable poly/cotton blend, this jacket is designed to withstand the rigors of a busy kitchen while providing exceptional comfort. Featuring Cool Vent™ side panels, it offers superior breathability, keeping you cool during intense services. The roll-up long sleeves with tab holders and side seam slits ensure ease of movement and adaptability. With its zipper closure, and a left sleeve thermometer pocket, the Hartford Chef Jacket combines a contemporary look with practical features, making it an indispensable choice for any chef.Product Features Available in white, black, navy, blue and graphite 65% Polyester, 35% Cotton Blend 160 g XS-3XL Cool Vent side panels Side-seam slits Roll-up long sleeve with tab Single-breasted with zipper closure Back-collar apron holder with snap tab Left sleeve thermometer pocket",Coat,https://cdn.shopify.com/s/files/1/0571/5447/0066/files/0117_BCLZ008Black.png?v=1689733113,59.00,Active,,,,,https://www.totallyworkwear.com.au/products/chef-works-unisex-hartford-chef-coat-black-bclz008
wwg-twe-hard-yakka-mens-foundations-permanent-press-cargo-short-with-bionic-supercrease-,wwg-twe-hard-yakka-mens-foundations-permanent-press-cargo-short-with-bionic-supercrease-,Hard Yakka Men's Foundations Permanent Press Cargo Shorts with Bionic & Supercrease Finish - Midnight,Hard Yakka,"Leave the iron in the cupboard with these Easy Care mid-weight shorts made from 80% polyester and 20% viscose fabric with a Teflon and Supercrease finish that resists stains and retains the leg crease. Bionic Finish Cargo & mobile phone bellow pockets with flaps Hip pockets with flaps Nylon zip fly & plastic button closure Materials 245gsm, 80% polyester/ 20% viscose fabric",Short,https://cdn.shopify.com/s/files/1/0571/5447/0066/files/0061_Y05590Midnight.png?v=1688649655,69.00,Active,,,,,https://www.totallyworkwear.com.au/products/hard-yakka-mens-foundations-permanent-press-cargo-short-with-bionic-supercrease-finish-midnight-y05590
wwg-twe-kinggee-mens-drycool-short-dune-k17013,wwg-twe-kinggee-mens-drycool-short-dune-k17013,KingGee Men's Drycool Shorts - Dune,King Gee,Moisture control fabric with stretch ripstop construction LHS cargo pocket with touch tape closure RHS cargo pocket with zip closure Crotch gusset for improved movement Materials 94% Nylon 6% Spandex 140gsm,Short,https://cdn.shopify.com/s/files/1/0571/5447/0066/files/0248_K17013Dune.png?v=1687760069,69.00,Active,,,,,https://www.totallyworkwear.com.au/products/kinggee-mens-drycool-short-dune-k17013
wwg-twe-kinggee-mens-originals-hi-vis-polyester-vest-yellow-k57001,wwg-twe-kinggee-mens-originals-hi-vis-polyester-vest-yellow-k57001,KingGee Men's Originals Hi-Vis Polyester Vest - Yellow,King Gee,"KingGee Hi-Vis Polyester VestA lightweight Hi-Vis vest designed for visibility and ease of wear. Featuring a secure front closure and self colour binding, it's ideal for any worksite requiring high visibility.Product Features: Centre front hook and loop fastener closure Lightweight Hook and loop closure Ideal for day time use only",Vest,https://cdn.shopify.com/s/files/1/0571/5447/0066/files/1_432aa56a-1441-42e8-bf0a-d7597e80127c.png?v=1775692757,8.00,Active,,,,,https://www.totallyworkwear.com.au/products/kinggee-mens-originals-hi-vis-polyester-vest-yellow-k57001
wwg-twe-fxd-mens-dura-x2-mid-cut-industrial-boots-wheat-1,wwg-twe-fxd-mens-dura-x2-mid-cut-industrial-boots-wheat-1,FXD Men's Dura-X2 Mid Cut Industrial Boots - Wheat,FXD,"FXD Dura-X Two is a 5” mid cut, high performance puncture resistant industrial work boot built for construction trades, forestry and arboriculture, landscaping, manufacturing, and prospecting. The Dura-X Two is built on a Nitrocore™ sole system that fuses the upper, midsole and outsole, providing support and comfort in the harshest worksite environments.Product Features • Nitrocore™ sole system fuses the upper, midsole and outsole to provide high level support in the harshest worksite environments• Anti-static. Microscopic conductive metal particles in the midsole and outsole work with a carbon thread in the footbed to disperse electrical charges that build up in the body• Highly durable moulded rubber ventilation system delivers maximum airflow to expel heat and regulate internal temperature. The system is backed with a protective membrane that repels moisture and liquid while maintaining breathability• Ultra-wide zip guard with branded grip tab• Unique slimline TPU moulded bump cap design for reduced bulk• Airport friendly composite toe protection• Inset moulded airport friendly non-metallic eyelets• Silicon backed upper chassis helps to minimise impact to the foot from unexpected knocks• Puncture resistant insole board is lightweight, flexible and non-metallic• PU and memory foam footbed with a Poron® heel pad elevates underfoot comfort• Wider fit last• Internal heel and forefoot Nitrocore™ impact absorption pads for energy rebound and comfort• 300⁰C heat resistant rubber ",Boot,https://cdn.shopify.com/s/files/1/0571/5447/0066/files/Untitleddesign-2026-02-18T114006.136.png?v=1771375225,249.00,Active,,,,,https://www.totallyworkwear.com.au/products/fxd-mens-dura-x2-mid-cut-industrial-boots-wheat-1
wwg-twe-syzmik-mens-outdoor-short-sleeve-shirt-navy-zw465,wwg-twe-syzmik-mens-outdoor-short-sleeve-shirt-navy-zw465,Syzmik Men's Outdoor Short Sleeve Shirt - Navy,Syzmik,"100% Polyester Ripstop, 100 GSM Syzmik's lightest weight shirt ever at just 100 GSM Super breathable lightweight fabric to keep you cool all day Extra-large under arm mesh and upper back venting to maximise air flow Crinkle resistant lightweight fabric makes this shirt easy to pack in a small bag 2 Chest pockets 1 Mobile phone chest zip pocket Contrast colour inside placket Sun and wind breaker collar",Short,https://cdn.shopify.com/s/files/1/0571/5447/0066/files/www.syzmik.com_product_zw465.png?v=1755669584,55.00,Active,,,,,https://www.totallyworkwear.com.au/products/syzmik-mens-outdoor-short-sleeve-shirt-navy-zw465
wwg-twe-hard-yakka-mens-closed-front-workshirt-green-y04004,wwg-twe-hard-yakka-mens-closed-front-workshirt-green-y04004,Mustang Men's Closed Front Workshirt - Green,Totally Workwear,"Experience unbeatable comfort and durability with the Men's Closed Front Workshirt. Crafted from sturdy cotton fabric, this shirt is designed to withstand the rigors of farm work and beyond. With its closed front design and classic silhouette, it offers a timeless look that never goes out of style. Whether you're working on the land or tackling DIY projects at home, the Closed Front Workshirt is your go-to choice for reliable performance. Closed front Two piece collar with collar stand Twin chest pocket with flap Left chest pocket with pen partition on the flap Mustang Pip label on wearer’s right chest pocket flap Curved Back and Front, back hem longer than front hem closure Adjustable Sleeve cuff “Signature” PU Leather Pip at wearers back right hem of shirt Back Yoke with twin pleats 100% Cotton, 2/1 Twill Peached finish 150gsm",Totally Workwear,https://cdn.shopify.com/s/files/1/0571/5447/0066/files/4f26620f-2b10-40c6-8106-6d5ea142e6d0.jpg?v=1748395585,39.00,Active,,,,,https://www.totallyworkwear.com.au/products/hard-yakka-mens-closed-front-workshirt-green-y04004
wwg-twe-kinggee-womens-hyper-tec-sport-black-k26498,wwg-twe-kinggee-womens-hyper-tec-sport-black-k26498,KingGee Women's Hyper-Tec Leather - Black,King Gee,"Drawing inspiration and design from the athletic industry, the KingGee HyperTec range redefines hybrid industrial safety gear. This first to market technology innovation ensures lightweight, responsive, and comfortable footwear that meets industrial safety standards. The Hyper Rebound midsole makes use of cutting edge athletic footwear technology to significantly increase cushion and support for long days on your feet. • Water Resistant Full Grain Leather Upper• Lightweight Mesh Upper• Composite Safety Toe• Hyper Rebound Midsole• SRC Slip Resistance• 300°C Rubber Outsole• REPREVE® Mesh Lining",Totally Workwear,https://cdn.shopify.com/s/files/1/0571/5447/0066/files/K26498_RO_2024.jpg?v=1725934096,189.00,Active,,,,,https://www.totallyworkwear.com.au/products/kinggee-womens-hyper-tec-sport-black-k26498
wwg-twe-nnt-mens-chino-pant-black-catcnm,wwg-twe-nnt-mens-chino-pant-black-catcnm,NNT Men's Chino Pant - Black,NNT,"PRODUCT DESCRIPTION Our bestselling Chino Pant has been reimagined and recut for an even better fit. You'll appreciate the modern slim-fit styling and smart waistband with button closure and belt loops that deliver a polished result. There are also four functional pockets to boost the design's hardworking credentials. It's cut from our durable yet comfortable stretch cotton blend and comes in three timeless colours that go with everything. PRODUCT FEATURES Slim fit styling Full length slim leg Front fly and button closure Five belt loops Two front slant pockets Two functional welt pockets with buttons at rear Comfort stretch and easy-care fabric All woven labels are made from recycled polyester of post-consumer origin, including recycled PET bottles FABRIC & CARE Materials: 97% Cotton, 3% Elastane Cotton rich,¬†Smooth and comfort stretch fabric and easy to care for. Care Instructions: Turn garment inside out Warm delicate machine wash Do not bleach Do not tumble dry Line dry in shade ‚Äì inside out Warm iron Dry cleanable SIZE & FIT Emmanuel wears a size 82 and is 183cm tall Tim wears a size 87 and is 183cm tall",Pant,https://cdn.shopify.com/s/files/1/0571/5447/0066/files/catcnm_bkp_1.jpg?v=1708648127,64.00,Active,,,,,https://www.totallyworkwear.com.au/products/nnt-mens-chino-pant-black-catcnm
wwg-twe-kinggee-mens-ref-crew-neck-fleece-yellow-navy-k55058,wwg-twe-kinggee-mens-ref-crew-neck-fleece-yellow-navy-k55058,KingGee Men's Reflective Crew Neck Fleece - Yellow/Navy,King Gee,"The go-to winter warmer. The Hi-Vis 1/4 Zip Fleece features a large kangaroo pocket and ribbed cuffs and waist, ensuring a perfect fit and keeping you warm through the coldest weather. Front Kangaroo pocket Welt phone pocket Crew neck rib collar Rib hem and cuff Stretch 50mm ReflecTEC tape Twin pen pocket on sleeve Materials: 120% Polyester, 320gsm brushed fleece.",Jumper,https://cdn.shopify.com/s/files/1/0571/5447/0066/files/K55058_YNA_1.jpg?v=1709179802,69.00,Active,,,,,https://www.totallyworkwear.com.au/products/kinggee-mens-ref-crew-neck-fleece-yellow-navy-k55058
wwg-twe-blundstone-310-elastic-sided-safety-boots-mens-black-twbawz,wwg-twe-blundstone-310-elastic-sided-safety-boots-mens-black-twbawz,Blundstone 310 Elastic Sided Safety Boots Men's - Black,Blundstone,"The 310 is a basic safety boot that's packed with features. A steel toe cap for maximum protection and XRD Extreme Impact Protection make for a more comfortable and safe day on the job.Features Black print leather elastic side safety boot Chelsea cut upper SPS Max XRD Technology in the heel strike zone for increased impact protection. Polyurethane midsole. Thermoplastic polyurethane (TPU) outsole highly resistant to hydrolysis and microbial attack oil, acid & organic fat resistant heat resistant to 140 degree Celsius slip resistant Comfort Air PU footbed which is anti-bacterial, breathable and washable Ergonomically engineered toe spring for reduced wearer fatigue Steel shank ensures correct step flex point, assists with torsional stability Full heel breast with arch support for ladder and gantry safety Electrical hazard resistant Broad fitting Type 1 steel toe cap tested to resist a 200 joule impact",Boot,https://cdn.shopify.com/s/files/1/0571/5447/0066/files/0131_310Black.png?v=1689211840,105.00,Active,,,,,https://www.totallyworkwear.com.au/products/blundstone-310-elastic-sided-safety-boots-mens-black-twbawz
wwg-twe-kinggee-mens-tradie-zip-sided-safety-boot-black-k27150,wwg-twe-kinggee-mens-tradie-zip-sided-safety-boot-black-k27150,KingGee Men's Tradie Zip Sided Safety Boots - Black,King Gee,"Wide profile steel toe cap 10 Gauge YKK Coil Zip ARZ+ Pad Technology TPU toe bump TPU outsole, PU midsole Dual-Layer Memory foam / PU footbed Dri-Lex lining with Aegis anti-microbial 130 Celsius heat resistant Anti-Static Certified to AS/NZS 2210.3:2009 Materials Water-Resistant Leather and Breathable nylon upper",Boot,https://cdn.shopify.com/s/files/1/0571/5447/0066/files/0038_K27150Black.png?v=1689141044,199.00,Active,,,,,https://www.totallyworkwear.com.au/products/kinggee-mens-tradie-zip-sided-safety-boot-black-k27150
wwg-twe-fuze-mens-t-shirt-short-sleeve-black-k14027,wwg-twe-fuze-mens-t-shirt-short-sleeve-black-k14027,FUZE Men's Short Sleeve T-Shirt - Black,Totally Workwear,"Get heads turning in a graphic tee shirt line no other. Blened from cotton and recycled polyester, you'll be ready to upgrade your go-to-tee-shirt for work, gym or street Graphic T Shirt Crew neckline Regular fit Short Sleeve Materials 55% BCI Cotton 45% Repreve Polyester 180gsm",Short,https://cdn.shopify.com/s/files/1/0571/5447/0066/files/0290_K14027Black.png?v=1687751072,29.00,Active,,,,,https://www.totallyworkwear.com.au/products/fuze-mens-t-shirt-short-sleeve-black-k14027
wwg-twe-hard-yakka-mens-drill-pant-taped-navy-y02540,wwg-twe-hard-yakka-mens-drill-pant-taped-navy-y02540,Hard Yakka Men's Drill Pants Taped - Navy,Hard Yakka,Pleat Front Slanted front pockets Twin back hip pockets FOB pocket RHS Darted back waist for comfort fit Phone pocket on RHS with touch tape closure Reflectec Tape Materials 290gsm Cotton Drill,Pant,https://cdn.shopify.com/s/files/1/0571/5447/0066/files/0050_Y02540Navy.png?v=1689216859,65.00,Active,,,,,https://www.totallyworkwear.com.au/products/hard-yakka-mens-drill-pant-taped-navy-y02540
wwg-twe-biz-collection-womens-kate-perfect-pant-black-bs507l,wwg-twe-biz-collection-womens-kate-perfect-pant-black-bs507l,Biz Collection Women's Kate Perfect Pants - Black,Totally Workwear,"KATE IS THE PERFECT PANT FOR YOU IF: you find pants fit at the waist but are too loose at the hip you have a slimmer thigh you have a petite or slender build Mid-rise with a flattering wider waistband Low profile front and back pockets Classic straight-leg shape Finished inseam length: 82cm Materials 4-way Stretch Comfort 62% Polyester, 34% Viscose, 4% Elastane",Pant,https://cdn.shopify.com/s/files/1/0571/5447/0066/files/0107_BS507LBlack.png?v=1689729365,65.00,Active,,,,,https://www.totallyworkwear.com.au/products/biz-collection-womens-kate-perfect-pant-black-bs507l
